domain,validated,confidence,entity_type,evidence_pages,supporting_snippets,reasoning
watra.org,True,0.85,unknown,https://watra.org/mali | https://watra.org/mali | https://watra.org/mali,"The West Africa Telecommunications Regulators Assembly (WATRA) was founded in 2002 to create a unified platform for telecommunications and ICT regulators in the West African region. | The main operators in the market are Orange, the leading mobile and fixed-line operator, Malitel, the second-largest, Telecel, and Atel. The main services offered by the operators include voice, SMS, data, internet, and mobile money. | The e-commerce market size was estimated at $50 million in 2020... The main e-commerce platforms are Jumia, Afrikrea, Afrimarket, and Kaymu.","The retrieved page is the Mali country page on the WATRA (West Africa Telecommunications Regulators Assembly) website. WATRA acts as a regulatory and coordination body for telecommunications and ICT regulators in West Africa rather than a service or financing provider. The page mentions major telecom operators and e-commerce platforms but does not show WATRA or the operators directly providing smartphone financing or installment plans. No partner offering financing is named. Therefore, the company/domain (watra.org) is not a provider, partner_only, or aggregator of smartphone financing services given the retrieved data. The best classification based on available evidence is 'unknown' for the page company in relation to smartphone financing, meaning no direct involvement has been identified.","{""name"": ""West Africa Telecommunications Regulators Assembly (WATRA)"", ""domain"": ""watra.org"", ""url"": ""https://watra.org/mali"", ""role"": ""regulator assembly platform for telecommunications and ICT regulators in West Africa"", ""financing_responsibility"": ""none indicated for smartphone financing"", ""target_relevance"": ""none - WATRA is a telecom regulatory body for West Africa and not a direct provider or financier of smartphone financing"", ""quote"": ""The West Africa Telecommunications Regulators Assembly (WATRA) was founded in 2002 to create a unified platform for telecommunications and ICT regulators in the West African region."", ""source_url"": ""https://watra.org/mali"", ""notes"": ""WATRA serves as a regulatory and coordination body; no evidence found that it provides smartphone financing or related services directly.""}","[{""name"": ""Orange"", ""domain"": ""unknown"", ""url"": ""https://watra.org/mali"", ""role"": ""mobile and fixed-line operator providing voice, SMS, data, internet, and mobile money"", ""financing_responsibility"": ""none stated in the content for smartphone financing"", ""target_relevance"": ""related telecom operator mentioned; no evidence of direct smartphone financing"", ""quote"": ""Orange, the leading mobile and fixed-line operator... The main services offered include voice, SMS, data, internet, and mobile money."", ""source_url"": ""https://watra.org/mali"", ""notes"": ""No direct evidence Orange offers smartphone financing on this page.""}, {""name"": ""Malitel"", ""domain"": ""unknown"", ""url"": ""https://watra.org/mali"", ""role"": ""second-largest mobile and fixed-line operator providing voice, SMS, data, internet, and mobile money"", ""financing_responsibility"": ""none stated"", ""target_relevance"": ""mentioned telecom operator; no direct link to smartphone financing"", ""quote"": ""Malitel, the second-largest mobile and fixed-line operator... main services... include voice, SMS, data, internet, and mobile money."", ""source_url"": ""https://watra.org/mali"", ""notes"": ""No evidence of smartphone financing by Malitel in provided content.""}, {""name"": ""Telecel"", ""domain"": ""unknown"", ""url"": ""https://watra.org/mali"", ""role"": ""third-largest mobile operator with mobile money services"", ""financing_responsibility"": ""none indicated"", ""target_relevance"": ""telecom operator referenced; no smartphone financing mentioned"", ""quote"": ""Telecel, the third-largest mobile operator... main services include voice, SMS, data, internet, and mobile money."", ""source_url"": ""https://watra.org/mali"", ""notes"": ""No mention of smartphone financing.""}, {""name"": ""Atel"", ""domain"": ""unknown"", ""url"": ""https://watra.org/mali"", ""role"": ""fourth-largest mobile operator offering voice, SMS, data, internet, and mobile money"", ""financing_responsibility"": ""none mentioned"", ""target_relevance"": ""operator mentioned; no evidence on providing smartphone financing"", ""quote"": ""Atel, the fourth-largest mobile operator... main services include voice, SMS, data, internet, and mobile money."", ""source_url"": ""https://watra.org/mali"", ""notes"": ""No direct smartphone financing stated.""}, {""name"": ""Jumia"", ""domain"": ""unknown"", ""url"": ""https://watra.org/mali"", ""role"": ""e-commerce platform"", ""financing_responsibility"": ""none indicated"", ""target_relevance"": ""mentioned as main e-commerce platform, no smartphone financing evidence"", ""quote"": ""The main e-commerce platforms are Jumia, Afrikrea, Afrimarket, and Kaymu."", ""source_url"": ""https://watra.org/mali"", ""notes"": ""No evidence of offering smartphone financing.""}, {""name"": ""Afrikrea"", ""domain"": ""unknown"", ""url"": ""https://watra.org/mali"", ""role"": ""e-commerce platform"", ""financing_responsibility"": ""none indicated"", ""target_relevance"": ""mentioned e-commerce platform; no financing relevant evidence"", ""quote"": ""The main e-commerce platforms are Jumia, Afrikrea, Afrimarket, and Kaymu."", ""source_url"": ""https://watra.org/mali"", ""notes"": ""No data on smartphone financing.""}, {""name"": ""Afrimarket"", ""domain"": ""unknown"", ""url"": ""https://watra.org/mali"", ""role"": ""e-commerce platform"", ""financing_responsibility"": ""none indicated"", ""target_relevance"": ""mentioned as ecommerce player; no smartphone financing info"", ""quote"": ""The main e-commerce platforms are Jumia, Afrikrea, Afrimarket, and Kaymu."", ""source_url"": ""https://watra.org/mali"", ""notes"": ""No relevant financing service on the page.""}, {""name"": ""Kaymu"", ""domain"": ""unknown"", ""url"": ""https://watra.org/mali"", ""role"": ""e-commerce platform"", ""financing_responsibility"": ""none indicated"", ""target_relevance"": ""mentioned ecommerce platform; no smartphone financing data"", ""quote"": ""The main e-commerce platforms are Jumia, Afrikrea, Afrimarket, and Kaymu."", ""source_url"": ""https://watra.org/mali"", ""notes"": ""No evidence on smartphone financing.""}]",0.9,False,,,[]
maliactu.net,True,0.9,unknown,https://maliactu.net/moov-money-malitel-rend-les-transferts-gratuits-une-revolution-pour-ses-abonnes,"MaliActu.net est le premier site d'information en ligne du Mali. Politique, societe, economie, sport — toute l'actualite malienne en temps reel.","The retrieved page content identifies maliactu.net as an online news information platform about general topics including politics, society, and economics in Mali, with no evidence it directly offers or finances smartphone financing services. No relevant companies or partners related to smartphone financing are mentioned. Hence, the entity type is unknown with high confidence.","{""name"": ""Maliactu"", ""domain"": ""maliactu.net"", ""url"": ""https://maliactu.net/moov-money-malitel-rend-les-transferts-gratuits-une-revolution-pour-ses-abonnes"", ""role"": ""news information provider"", ""financing_responsibility"": ""none"", ""target_relevance"": ""none"", ""quote"": ""MaliActu.net est le premier site d'information en ligne du Mali. Politique, societe, economie, sport — toute l'actualite malienne en temps reel."", ""source_url"": ""https://maliactu.net/moov-money-malitel-rend-les-transferts-gratuits-une-revolution-pour-ses-abonnes"", ""notes"": ""The page is an online news information portal with no indication of direct smartphone financing services.""}",[],0.9,False,,,[]
zhooma.com,True,0.9,unknown,https://zhooma.com/samsung-galaxy-s9-plus-64go/pid/n1654 | https://zhooma.com/category-zwg9z/tablette,"Achetez Samsung Galaxy S9 Plus – 64Go 375 000,00 Fcfa ... Modes de Paiement | Vous pourriez aussi aimer Samsung Galaxy A23 - 128 Go 115 000 Fcfa ... Passer une Commande Suivre ma Commande Modes de Paiement","All retrieved chunks show that Zhooma sells smartphones and tablets directly on their site. Pricing and product listings are displayed along with information on how to order and payment methods. However, there is no explicit evidence that Zhooma itself offers smartphone financing, leasing, or installment payment plans. There are no mentions of partners or third-party financing providers either. Thus, the company/domain is classified as unknown with respect to providing the target category of smartphone financing.","{""name"": ""Zhooma"", ""domain"": ""zhooma.com"", ""url"": ""https://zhooma.com"", ""role"": ""provider/retailer of smartphones and tablets"", ""financing_responsibility"": ""not explicitly stated; no clear evidence of financing or installment sales"", ""target_relevance"": ""sells smartphones but no direct evidence of financing or installment plans"", ""quote"": ""Achetez tous vos articles preférés et soyez livrez en un temps record à travers tout le Mali. ... Samsung Galaxy S9 Plus – 64Go 375 000,00 Fcfa ... Modes de Paiement"", ""source_url"": ""https://zhooma.com/samsung-galaxy-s9-plus-64go/pid/n1654"", ""notes"": ""The site functions as an ecommerce platform selling smartphones and tablets but contains no explicit mention or offer of smartphone financing, leasing, or installment plans.""}",[],0.95,False,,,[]
recharge.com,True,0.95,unknown,https://www.recharge.com/en/ml/malitel | https://www.recharge.com/en/ml/malitel,"Top up your Malitel prepaid plan on Recharge.com. You can pay with many trusted payment methods, such as PayPal. When the payment is complete, your balance will be topped up immediately! | With Recharge.com you can top up your phone immediately. You'll be back on your phone before you know it!","The retrieved pages consistently describe Recharge.com as a platform for purchasing digital top-ups for mobile credit (specifically Malitel prepaid plans). There is no mention or evidence that Recharge.com finances smartphones directly, offers leases, installs payment plans, or underwrites smartphone financing. The only referenced entity related to telecom is Malitel, which is a mobile operator whose prepaid plans are topped up via Recharge.com. This indicates a reseller or payment facilitator role rather than a direct provider of smartphone financing. Therefore, the entity_type is 'unknown' because there is no evidence supporting Recharge.com as a provider, partner_only, or aggregator with respect to smartphone financing.","{""name"": ""Recharge"", ""domain"": ""recharge.com"", ""url"": ""https://www.recharge.com/en/ml/malitel"", ""role"": ""digital top-up platform/reseller"", ""financing_responsibility"": ""none"", ""target_relevance"": ""no direct smartphone financing offered"", ""quote"": ""With Recharge.com you can top up your phone immediately. You'll be back on your phone before you know it! To top up your Malitel plan simply select the amount you need and enter your phone number. You can pay with many trusted payment methods, such as PayPal."", ""source_url"": ""https://www.recharge.com/en/ml/malitel"", ""notes"": ""Recharge.com provides prepaid mobile top-up and payment card resale services but does not provide, finance, underwrite, lease, or sell smartphones or smartphone financing plans.""}","[{""name"": ""Malitel"", ""domain"": ""malitel.ml"", ""url"": ""https://www.malitel.ml"", ""role"": ""mobile network operator whose prepaid plans are recharged by Recharge.com"", ""financing_responsibility"": ""none"", ""target_relevance"": ""no evidence of smartphone financing services"", ""quote"": ""Top up your Malitel prepaid plan on Recharge.com. By using this service, you consent to the terms and conditions of Malitel."", ""source_url"": ""https://www.recharge.com/en/ml/malitel"", ""notes"": ""Malitel is referenced as a telecom operator whose prepaid plans are recharged via Recharge.com but there is no mention of providing smartphone financing.""}]",0.9,False,,,[]
maliweb.net,True,0.9,unknown,https://www.maliweb.net/economie/telecom/paiement-mobile-et-vtc-orange-money-sintegre-a-moov-pour-transformer-la-mobilite-urbaine-3115026.html | https://www.maliweb.net/economie/telecom/paiement-mobile-et-vtc-orange-money-sintegre-a-moov-pour-transformer-la-mobilite-urbaine-3115026.html,Orange Finances Mobiles Mali a annoncé la signature d’un partenariat stratégique avec l’application de VTC Moov. | L’objectif : faciliter le paiement des courses grâce à l’intégration de la solution Orange Money directement dans l’application de mobilité.,"The retrieved chunks document a partnership between Orange Finances Mobiles Mali (Orange Money) and the VTC app Moov for mobile payment integration in urban mobility services. Maliweb is the hosting news website reporting this but is not itself providing smartphone financing or installment sales. Neither Orange Money nor Moov are shown to provide smartphone financing; their services relate to mobile money payment and ride-hailing respectively, not financing smartphones. Therefore, Maliweb and its domain maliweb.net do not directly provide smartphone financing. The page represents a news publisher rather than a financing provider, aggregator, or partner_only for financing. The referenced entities are providers of related but different services, and no evidence suggests Maliweb as a provider or partner_only in smartphone financing.","{""name"": ""Maliweb"", ""domain"": ""maliweb.net"", ""url"": ""https://www.maliweb.net/economie/telecom/paiement-mobile-et-vtc-orange-money-sintegre-a-moov-pour-transformer-la-mobilite-urbaine-3115026.html"", ""role"": ""news publisher / media outlet reporting on telecom partnerships"", ""financing_responsibility"": ""none (no evidence Maliweb provides financing)"", ""target_relevance"": ""none (Maliweb does not offer smartphone financing or related services)"", ""quote"": ""Orange Finances Mobiles Mali a annoncé la signature d’un partenariat stratégique avec l’application de VTC Moov."", ""source_url"": ""https://www.maliweb.net/economie/telecom/paiement-mobile-et-vtc-orange-money-sintegre-a-moov-pour-transformer-la-mobilite-urbaine-3115026.html"", ""notes"": ""Maliweb is the publisher of the article reporting a partnership between Orange Money and Moov; Maliweb itself does not provide financing services.""}","[{""name"": ""Orange Finances Mobiles Mali"", ""domain"": ""orange.com"", ""url"": """", ""role"": ""provider"", ""financing_responsibility"": ""provides mobile money payment solution integrated into Moov app"", ""target_relevance"": ""indirect (provides mobile money payment service, not smartphone financing per se)"", ""quote"": ""Orange Finances Mobiles Mali a annoncé la signature d’un partenariat stratégique avec l’application de VTC Moov."", ""source_url"": ""https://www.maliweb.net/economie/telecom/paiement-mobile-et-vtc-orange-money-sintegre-a-moov-pour-transformer-la-mobilite-urbaine-3115026.html"", ""notes"": ""Orange Money integrates mobile payment into Moov app but no indication of smartphone financing offerings.""}, {""name"": ""Moov"", ""domain"": ""moov.com"", ""url"": """", ""role"": ""provider"", ""financing_responsibility"": ""provides VTC (ride-hailing) application with integrated mobile payment"", ""target_relevance"": ""indirect (provides urban mobility service with integrated payment, no evidence of smartphone financing)"", ""quote"": ""Orange Money s’intègre à Moov pour transformer la mobilité urbaine. L’objectif : faciliter le paiement des courses grâce à l’intégration de la solution Orange Money directement dans l’application de mobilité."", ""source_url"": ""https://www.maliweb.net/economie/telecom/paiement-mobile-et-vtc-orange-money-sintegre-a-moov-pour-transformer-la-mobilite-urbaine-3115026.html"", ""notes"": ""Moov offers transportation service, integrates mobile payment, no financing service""}]",0.95,False,,,[]
mobilerecharge.com,True,0.9,unknown,https://mobilerecharge.com/send/recharge/Mali/Malitel/20Prepaid/20Credit | https://mobilerecharge.com/send/recharge/Mali/Malitel/20Prepaid/20Credit | https://mobilerecharge.com/buy/mobile/recharge/mali,"Pay with your PayPal, credit or debit card. It doesn't matter what you choose. Phone is Recharged Your recharge is sent almost instantly and the recipient can enjoy the credit. | MobileRecharge.com is your reliable and affordable partner for sending mobile recharge to Malitel Prepaid Credit Mali. | With MobileRecharge.com you can send top-ups to the following mobile operators in Mali: Malitel, Orange and Telecel.","The analyzed page content from mobilerecharge.com exclusively describes services related to international mobile airtime top-ups and prepaid credit delivery using upfront payments via PayPal, credit, or debit cards. There is no mention of smartphone financing, installment plans, leasing, or any form of lending or underwriting of smartphones. The referenced companies Malitel, Orange, and Telecel are mentioned solely as operators to which mobile credit can be sent. Hence, the company mobilerecharge.com cannot be classified as a provider, partner_only, or aggregator for smartphone_financing. The correct classification is unknown due to lack of relevant financing service evidence.","{""name"": ""MobileRecharge"", ""domain"": ""mobilerecharge.com"", ""url"": ""https://mobilerecharge.com/"", ""role"": ""provider of international airtime transfer and mobile recharge services"", ""financing_responsibility"": ""none"", ""target_relevance"": ""does not provide smartphone financing or related installment services"", ""quote"": ""Sending mobile recharge to Malitel Prepaid Credit Mali with MobileRecharge.com is easy! ... Pay with your PayPal, credit or debit card. It doesn't matter what you choose. Phone is Recharged Your recharge is sent almost instantly and the recipient can enjoy the credit."", ""source_url"": ""https://mobilerecharge.com/send/recharge/Mali/Malitel/20Prepaid/20Credit"", ""notes"": ""MobileRecharge offers instant prepaid mobile credit top-up services via online payment but does not mention any financing, installment plans, leasing, or underwriting of smartphones.""}","[{""name"": ""Malitel"", ""domain"": ""unknown"", ""url"": ""https://mobilerecharge.com/send/recharge/Mali/Malitel/20Prepaid/20Credit"", ""role"": ""telecom operator / mobile prepaid credit recipient"", ""financing_responsibility"": ""none"", ""target_relevance"": ""not relevant; telecom operator receiving recharge top-up only"", ""quote"": ""Direct Connection to Malitel Prepaid Credit: Ensuring reliable delivery."", ""source_url"": ""https://mobilerecharge.com/send/recharge/Mali/Malitel/20Prepaid/20Credit"", ""notes"": ""Malitel is the mobile operator for which MobileRecharge sells prepaid credit top-ups. No financing or smartphone installment service offered.""}, {""name"": ""Orange Mali"", ""domain"": ""unknown"", ""url"": ""https://mobilerecharge.com/buy/mobile/recharge/mali"", ""role"": ""telecom operator"", ""financing_responsibility"": ""none"", ""target_relevance"": ""not relevant; telecommunications operator only"", ""quote"": ""With MobileRecharge.com you can send top-ups to the following mobile operators in Mali: Malitel, Orange and Telecel."", ""source_url"": ""https://mobilerecharge.com/buy/mobile/recharge/mali"", ""notes"": ""Orange Mali mentioned only as a supported operator for airtime top-up, no smartphone financing.""}, {""name"": ""Telecel Mali"", ""domain"": ""unknown"", ""url"": ""https://mobilerecharge.com/buy/mobile/recharge/mali"", ""role"": ""telecom operator"", ""financing_responsibility"": ""none"", ""target_relevance"": ""not relevant; telecommunications operator only"", ""quote"": ""With MobileRecharge.com you can send top-ups to the following mobile operators in Mali: Malitel, Orange and Telecel."", ""source_url"": ""https://mobilerecharge.com/buy/mobile/recharge/mali"", ""notes"": ""Telecel Mali mentioned only as a supported operator for airtime top-up, no smartphone financing.""}]",0.95,False,,,[]
mali-achats.com,True,0.9,unknown,https://www.mali-achats.com/page/modes-de-paiement | https://www.mali-achats.com/boutiques/telephonie,"Les achats effectués via Mali-achats, peuvent être réglés : En cash à la livraison des articles ; Via un transfert Mobile Money du réseau national au Mali (Orange Money ou Mobicash), de votre compte sur le compte de Mali-achats ... Pour les articles dont la valeur totale dépasse 200.000 F CFA, un paiement de 50% devra être effectué à l’avance, avant que les articles ne soient livrés à l’acheteur. | Mali-achats est un site web de vente en ligne au Mali. Avec la plateforme de e-commerce Mali-achats, faîtes vos achats en ligne en toute sécurité et avec aisance au Mali.","Mali Achats is an online retailer selling smartphones and related accessories. The provided content mentions payment methods including cash, mobile money transfer, international transfer, and bank transfer. There is a mention of mandatory 50% advance payment for expensive items before delivery, but no references indicate Mali Achats directly provides smartphone financing such as installment payment plans beyond advance payments. No partners or third parties financing are referenced. Therefore, Mali Achats does not directly provide smartphone financing, and there is no evidence it acts as a partner-only or aggregator for financing providers.","{""name"": ""Mali Achats"", ""domain"": ""mali-achats.com"", ""url"": ""https://www.mali-achats.com/"", ""role"": ""e-commerce platform selling smartphones and other electronics"", ""financing_responsibility"": ""none indicated"", ""target_relevance"": ""sells smartphones but does not provide financing service"", ""quote"": ""Mali-achats est un site web de vente en ligne au Mali. Avec la plateforme de e-commerce Mali-achats, faîtes vos achats en ligne en toute sécurité et avec aisance au Mali."", ""source_url"": ""https://www.mali-achats.com/boutiques/telephonie"", ""notes"": ""The site sells smartphones and accessories. Payment methods include cash on delivery, mobile money transfers, international money transfers, and bank transfer. Payment conditions require 50% advance for orders over 200,000 F CFA, but this is a payment policy, not a credit/financing offering.""}",[],0.95,False,,,[]
monniz.com,True,0.9,unknown,https://monniz.com/service/forfait-internet-orange-mali | https://monniz.com/service/recharge-mobile-malitel-mali,"Avec Monniz, restez connecté facilement et rapidement au Mali avec le Forfait internet Orange. Paiement sécurisé : Effectuez vos transactions en toute sérénité grâce à nos options de paiement sécurisées. Livraison instantanée : Recevez votre forfait immédiatement après votre achat. | Pour recharger votre téléphone mobile avec le service Malitel au Mali, vous pouvez utiliser la plateforme Monniz. La recharge sera créditée instantanément sur le numéro du destinataire.","The retrieved content consistently describes Monniz as a platform for prepaid internet and mobile recharges with instant payment and activation. There is no mention or indication that Monniz directly provides, finances, underwrites, leases, or sells smartphones or smartphone financing plans on installments. The referenced telecom operators are service providers for connectivity only and not involved in financing. Therefore, Monniz's entity type regarding smartphone financing is unknown due to insufficient evidence to support provider, aggregator, or partner_only categories.","{""name"": ""Monniz"", ""domain"": ""monniz.com"", ""url"": ""https://monniz.com/service/forfait-internet-orange-mali"", ""role"": ""platform selling prepaid internet and mobile recharge services"", ""financing_responsibility"": ""Monniz facilitates payment for prepaid services; no evidence of financing or installment offering"", ""target_relevance"": ""Monniz provides prepaid telecom services but does not offer or finance smartphone financing"", ""quote"": ""Avec Monniz, restez connecté facilement et rapidement au Mali avec le Forfait internet Orange. Paiement sécurisé : Effectuez vos transactions en toute sérénité grâce à nos options de paiement sécurisées. Livraison instantanée : Recevez votre forfait immédiatement après votre achat."", ""source_url"": ""https://monniz.com/service/forfait-internet-orange-mali"", ""notes"": ""The content describes instant purchase and payment for prepaid internet and mobile recharges but does not mention financing, installment plans, leasing, or smartphone financing services.""}","[{""name"": ""Orange Mali"", ""domain"": ""orange.com / orange.ml (implied, not explicitly given)"", ""url"": """", ""role"": ""telecommunications service provider"", ""financing_responsibility"": ""None indicated"", ""target_relevance"": ""Telecom service provider referenced for prepaid internet packages, not related to smartphone financing"", ""quote"": ""Choisir Orange pour votre forfait internet au Mali, c'est opter pour une connectivité fiable et performante. Orange s'impose comme le leader des télécommunications dans le pays."", ""source_url"": ""https://monniz.com/service/forfait-internet-orange-mali"", ""notes"": ""Orange Mali is the telecom network whose prepaid internet packages are resold via Monniz.""}, {""name"": ""Malitel"", ""domain"": ""malitel.ml (implied, not explicitly given)"", ""url"": """", ""role"": ""telecommunications service provider"", ""financing_responsibility"": ""None indicated"", ""target_relevance"": ""Referenced as another mobile recharge service offered on Monniz; unrelated to smartphone financing"", ""quote"": ""Grâce à Malitel et... Pour recharger votre téléphone mobile avec le service Malitel au Mali, vous pouvez utiliser la plateforme Monniz."", ""source_url"": ""https://monniz.com/service/recharge-mobile-malitel-mali"", ""notes"": ""Malitel is a telecom provider for prepaid mobile recharge services referenced on Monniz.""}]",0.9,False,,,[]
samsung.com,True,0.9,partner_only,https://www.samsung.com/africa/en/offer/ghana-s24-consumer-finance-promo | https://www.samsung.com/africa/en/offer/ghana-s24-consumer-finance-promo | https://www.samsung.com/us/apps/samsung-wallet/installment-payments,"Choose a financing plan from a participating bank (Access Bank, UMB, or Stanbic Bank). | Enjoy Flexible Financing Why wait? There’s no upfront cost. Get the epic new Galaxy S24 Ultra, S24+ or S24 and spread cost for up to 24 months. | Samsung is a technology provider and is not providing lending services. Installment service provided by Splitit (NMLS# 2630622).","The page belongs to Samsung (samsung.com) offering smartphone financing options for Galaxy S24. However, the financing itself is provided by partner banks (Access Bank, UMB, Stanbic Bank) or third-party services (Splitit for Samsung Wallet installment plans), not by Samsung directly. Samsung facilitates and promotes the financing but does not underwrite or directly finance the smartphone purchases. Therefore, Samsung is classified as partner_only with partner banks as financing providers.","{""name"": ""Samsung"", ""domain"": ""samsung.com"", ""url"": ""https://www.samsung.com/africa/en/offer/ghana-s24-consumer-finance-promo"", ""role"": ""seller and facilitator of smartphone financing"", ""financing_responsibility"": ""financing provided by participating banks"", ""target_relevance"": ""directly relevant - Samsung offers smartphone financing options for Galaxy S24 devices through partner banks"", ""quote"": ""Enjoy Flexible Financing Why wait? There’s no upfront cost. Get the epic new Galaxy S24 Ultra, S24+ or S24 and spread cost for up to 24 months. Participating Banks... Choose a financing plan from a participating bank (Access Bank, UMB, or Stanbic Bank)."", ""source_url"": ""https://www.samsung.com/africa/en/offer/ghana-s24-consumer-finance-promo"", ""notes"": ""Samsung is the company running the webpage offering Galaxy S24 financing. The financing is provided by banks, not Samsung itself.""}","[{""name"": ""Access Bank"", ""domain"": """", ""url"": """", ""role"": ""financing provider"", ""financing_responsibility"": ""bank financing approval and loan disbursement"", ""target_relevance"": ""directly relevant as a financing bank for smartphone purchase"", ""quote"": ""Choose a financing plan from a participating bank (Access Bank, UMB, or Stanbic Bank)."", ""source_url"": ""https://www.samsung.com/africa/en/offer/ghana-s24-consumer-finance-promo"", ""notes"": ""One of the banks providing financing for Samsung Galaxy S24 purchases.""}, {""name"": ""Stanbic Bank"", ""domain"": """", ""url"": """", ""role"": ""financing provider"", ""financing_responsibility"": ""bank financing approval and loan disbursement"", ""target_relevance"": ""directly relevant as a financing bank for smartphone purchase"", ""quote"": ""Choose a financing plan from a participating bank (Access Bank, UMB, or Stanbic Bank)."", ""source_url"": ""https://www.samsung.com/africa/en/offer/ghana-s24-consumer-finance-promo"", ""notes"": ""One of the banks providing financing for Samsung Galaxy S24 purchases.""}, {""name"": ""UMB"", ""domain"": """", ""url"": """", ""role"": ""financing provider"", ""financing_responsibility"": ""bank financing approval and loan disbursement"", ""target_relevance"": ""directly relevant as a financing bank for smartphone purchase"", ""quote"": ""Choose a financing plan from a participating bank (Access Bank, UMB, or Stanbic Bank)."", ""source_url"": ""https://www.samsung.com/africa/en/offer/ghana-s24-consumer-finance-promo"", ""notes"": ""One of the banks providing financing for Samsung Galaxy S24 purchases.""}, {""name"": ""CompuGhana Limited"", ""domain"": """", ""url"": """", ""role"": ""participating store (merchant)"", ""financing_responsibility"": ""merchant for device delivery and invoice"", ""target_relevance"": ""indirect - store selling devices for financing"", ""quote"": ""Find Your Store: Look for a participating store selling your desired device (e.g., CompuGhana Limited or Franko Trading Limited)."", ""source_url"": ""https://www.samsung.com/africa/en/offer/ghana-s24-consumer-finance-promo"", ""notes"": ""One of the stores selling Samsung Galaxy S24 devices that participate in financing.""}, {""name"": ""Franko Trading Limited"", ""domain"": """", ""url"": """", ""role"": ""participating store (merchant)"", ""financing_responsibility"": ""merchant for device delivery and invoice"", ""target_relevance"": ""indirect - store selling devices for financing"", ""quote"": ""Find Your Store: Look for a participating store selling your desired device (e.g., CompuGhana Limited or Franko Trading Limited)."", ""source_url"": ""https://www.samsung.com/africa/en/offer/ghana-s24-consumer-finance-promo"", ""notes"": ""One of the stores selling Samsung Galaxy S24 devices that participate in financing.""}, {""name"": ""Splitit"", ""domain"": ""splitit.com"", ""url"": ""https://www.samsung.com/us/apps/samsung-wallet/installment-payments"", ""role"": ""installment service provider for Samsung Wallet"", ""financing_responsibility"": ""provides installment service, underwriting by Splitit"", ""target_relevance"": ""relevant to installment financing via Samsung Wallet in US"", ""quote"": ""Samsung is a technology provider and is not providing lending services. Installment service provided by Splitit (NMLS# 2630622)."", ""source_url"": ""https://www.samsung.com/us/apps/samsung-wallet/installment-payments"", ""notes"": ""Referenced as financing provider for Samsung Wallet installment plans.""}]",0.95,False,"Access Bank; financing provider for smartphone loans; responsible for loan approval and disbursement. | Stanbic Bank; financing provider for smartphone loans; responsible for loan approval and disbursement. | UMB; financing provider for smartphone loans; responsible for loan approval and disbursement. | Splitit; installment financing service provider for Samsung Wallet; provides installment payment plans, underwriting financing.",,[]
maxit.orange.com,True,0.9,unknown,https://maxit.orange.com/en/page-contry-mali.html | https://maxit.orange.com/en/page-contry-mali.html,"Send mobile credit to your loved ones in Mali with Max it. Flexible, secure internet, call and SMS options. Pay with your bank card. The credit is instantly sent to the recipient's phone. | Operators available in Mali: Orange, Telecel, Moov Africa. Select operator, choose amount, pay, credit appears within seconds.","The retrieved page content exclusively describes Max it's mobile credit top-up services and partner telecom operators (Orange, Telecel, Moov) for Mali. There is no mention or evidence that Max it sells, finances, leases, or underwrites smartphone financing or installment plans. The references and services focus solely on airtime/data top-ups which do not relate to the target category smartphone financing.","{""name"": ""Max it"", ""domain"": ""maxit.orange.com"", ""url"": ""https://maxit.orange.com/en/page-contry-mali.html"", ""role"": ""provider"", ""financing_responsibility"": ""direct"", ""target_relevance"": ""irrelevant"", ""quote"": ""Send mobile credit to your loved ones in Mali with Max it. Flexible, secure internet, call and SMS options. Pay with your bank card. The credit is instantly sent to the recipient's phone."", ""source_url"": ""https://maxit.orange.com/en/page-contry-mali.html"", ""notes"": ""Max it facilitates instant mobile top-ups and telecom credit transfer to Mali recipients but does not provide smartphone financing or installment plans.""}","[{""name"": ""Orange Mali"", ""domain"": ""orange.com"", ""url"": """", ""role"": ""mobile operator"", ""financing_responsibility"": ""none"", ""target_relevance"": ""irrelevant"", ""quote"": ""Operators available in Mali: Orange, Telecel, Moov Africa. Select “Orange”, enter the recipient’s number, choose amount and pay; the credit appears within seconds."", ""source_url"": ""https://maxit.orange.com/en/page-contry-mali.html"", ""notes"": ""Mobile operator partner for mobile top-ups only, no smartphone financing mentioned.""}, {""name"": ""Telecel Mali"", ""domain"": ""telecel.com"", ""url"": """", ""role"": ""mobile operator"", ""financing_responsibility"": ""none"", ""target_relevance"": ""irrelevant"", ""quote"": ""Operators available in Mali: Orange, Telecel, Moov Africa. Select Telecel, choose desired plan, confirm your payment; the bundle is activated automatically."", ""source_url"": ""https://maxit.orange.com/en/page-contry-mali.html"", ""notes"": ""Mobile operator partner for mobile top-ups only, no smartphone financing mentioned.""}, {""name"": ""Moov Africa"", ""domain"": ""moov-africa.com"", ""url"": """", ""role"": ""mobile operator"", ""financing_responsibility"": ""none"", ""target_relevance"": ""irrelevant"", ""quote"": ""Operators available in Mali: Orange, Telecel, Moov Africa. From 3€ View top-ups moov africa Moov"", ""source_url"": ""https://maxit.orange.com/en/page-contry-mali.html"", ""notes"": ""Mobile operator partner for mobile top-ups only, no smartphone financing mentioned.""}]",1.0,False,,,[]
