domain,validated,confidence,entity_type,evidence_pages,supporting_snippets,reasoning
hps-worldwide.com,False,0.7,unknown,https://www.hps-worldwide.com/blog/buy-now-pay-later-shaping-global-credit-and-commerce,"Buy Now, Pay Later is transforming how people finance purchases and how businesses structure payment offerings... BNPL transactions are proven to increase average order value, boost conversion rates, and reduce cart abandonmen","The retrieved page provides a general discussion about BNPL trends and impacts in commerce, but does not indicate that HPS Worldwide directly offers or finances smartphone installment plans or any related services. Therefore, based on the provided evidence, it is not possible to confirm that the company is a provider or aggregator of smartphone financing, nor that it only partners for such financing. As such, the company type is marked as unknown with moderate confidence due to insufficient and indirect evidence."
blogs.worldbank.org,True,0.7,unknown,https://blogs.worldbank.org/en/africacan/digital-financial-services-can-bring-inclusion-and-growth-mali | https://blogs.worldbank.org/fr/africacan/potentiel-des-services-financiers-numeriques-pour-favoriser-inclusion-et-croissance-au-Mali,"Thanks to DFS, individuals can make payments, receive remittances, access savings, credit, insurance, and investments. Mali has a dynamic financial sector and access to financial services in Mali increased from 38% to 44% between 2017 and 2021. Mobile money increases as a share of GDP, from 21% in 2015 to 65% in 2021, with 935 mobile money accounts per 1,000 adults in 2021. | La téléphonie mobile permet à des personnes comme Moussa non seulement de communiquer, mais aussi d'envoyer de l'argent, d'épargner et d'accéder à l'assurance et au crédit. ... la technologie a la capacité de soutenir une croissance inclusive et le redressement du pays.","The retrieved pages from Blogs Worldbank discuss digital financial services and mobile money facilitating financial inclusion in Mali, including credit access. However, there is no explicit evidence in the content that Blogs Worldbank or the domain directly provides smartphone financing services through financing, underwriting, leasing, or selling on installments. The information primarily describes digital financial services in the market and the impact of government or other initiatives, lacking direct provider role by the company/domain. Thus, the appropriate classification is 'unknown' with medium confidence given lack of direct evidence."
theses.hal.science,,0.0,unknown,,,"Domain pages were present, but none contained indexable text for validation."
finances.ml,,0.0,unknown,,,"Domain pages were present, but none contained indexable text for validation."
mastercard.com,True,0.9,provider,https://www.mastercard.com/global/en/business/payments/consumer-payments/next-gen-payments/mastercard-installments.html | https://www.mastercard.com/fr/fr/business/payments/consumer-payments/next-gen-payments/mastercard-installments.html,"Mastercard Installments Payment Services enables issuers to add installments as a feature on their existing card portfolios. Consumers can choose to pay in installments using their existing card, both during purchase and post purchase. | Mastercard Installments permet aux consommateurs de différer leur paiement, en achetant ce dont ils ont besoin et en échelonnant les paiements au fil du temps. Qu'ils utilisent une carte existante ou une nouvelle ligne de crédit, les consommateurs peuvent payer en plusieurs fois auprès de millions de commerçants.","All retrieved pages describe Mastercard offering a direct 'Installments' payment service where consumers pay for purchases on installments using Mastercard cards or credit lines. The service is integrated with Mastercard's card portfolios and infrastructure, indicating Mastercard acts as a direct provider of installment financing, including for smartphone purchases by implication through millions of merchants. No evidence suggests Mastercard is merely an aggregator or partner-only; therefore, entity_type is provider with high confidence."
bnda-mali.com,False,0.3,unknown,https://www.bnda-mali.com/fr/produit/prets | https://bnda-mali.com/fr/comment-avoir-un-financement-pour-son-projet-au-mali,"La BNDA vous accorde plusieurs types de crédit pour répondre à vos différents besoins d’Équipement, d’Investissement et autres activités permettant de réaliser vos projets. | La BNDA vous accorde plusieurs types de crédit pour répondre à vos différents besoins d’Équipement, d’Investissement et autres activités permettant de réaliser vos projets.","The retrieved pages show BNDA provides various credit and financing options for equipment and projects but do not explicitly confirm direct provision, financing, underwriting, leasing, or installment sales of smartphones. There is no clear evidence that BNDA directly offers smartphone financing, nor that it only partners with others for such service, nor that it acts as an aggregator. Hence the entity type is best classified as unknown and validation is false due to insufficient specific evidence."
oumistore.com,True,0.7,unknown,https://oumistore.com/,Vendu avec tacture et garantie ... iPhone 16 Pro Max ... Prix : 750.000 CFA ... Utilisez l'application Oumistore pour un suivi en temps réel et des points de fidélité au Mali.,"The retrieved page content indicates that Oumistore sells smartphones, specifically iPhones, but there is no direct mention or evidence that they provide smartphone financing services themselves. They appear to be a direct seller, but no references to financing or installment payment options are found, which means we cannot confirm them as a provider of smartphone financing. The content also does not suggest that financing is handled by partners, nor does it appear to be an aggregator site."
alios-finance.com,True,0.7,unknown,https://www.alios-finance.com/site/fr/mali/countrie.php,Alios Finance Mali ... propose les solutions de financements suivantes : Crédit-Bail mobilier Location Longue Durée Crédit Investissement Crédit Court Terme ... Nos solutions de financements sont destinées à vous garantir une utilisation optimale de votre trésorerie à travers des offres ajustées à vos besoins.,"Based on the retrieved content, Alios Finance offers multiple financing solutions but there is no specific or direct mention that it provides smartphone financing services. The financing types mentioned are general and do not specify smartphones or similar consumer electronics. Hence, the entity type is 'unknown' as the evidence is insufficient to confirm direct provision, aggregation, or partnership related to smartphone financing."
findevgateway.org,True,0.7,unknown,https://www.findevgateway.org/fr/publication/2020/07/le-paysage-fintech-malien,"Écosystème : 18 FinTechs, 11 facilitateurs et partenaires de financement,* les API sont la principale technologie.","The retrieved page contains no direct evidence that the company or domain 'findevgateway.org' itself provides, finances, underwrites, leases, or sells smartphone financing services. The content is about fintech ecosystem and partnerships, which is insufficient to classify as provider, aggregator, or partner_only. Therefore, the classification is 'unknown'."
bibliosante.ml,,0.0,unknown,,,"Domain pages were present, but none contained indexable text for validation."
southsouth.contentfiles.net,,0.0,unknown,,,"Domain pages were present, but none contained indexable text for validation."
agenceecofin.com,False,0.1,unknown,https://www.agenceecofin.com/actualites-numerique/0702-125622-les-telecoms-pour-financer-le-developpement-social-le-pari-du-gouvernement-malien | https://www.agenceecofin.com/operateur/1803-18472-malitel-lance-mobicash-son-service-de-transfert-d-argent-mobile | https://www.agenceecofin.com/monetique/0306-119168-mali-le-nombre-d-abonnes-mobile-money-a-augmente-de-150-en-cinq-ans,"L’adoption du mobile money progresse rapidement dans des contextes où une large part de la population reste non bancarisée. | Dans Ecofin Pro 13/03/2026 L’évolution récente de l’écosystème technologique africain et les tendances qui structurent son développement pour 2026. | L’expérience du Rwanda dans la mise en place d’eKash, un système national de paiements instantanés interopérables.","None of the provided pages contain specific information that Agenceecofin directly offers, finances, leases, underwrites, or sells smartphones on installment to qualify as a provider. The content mostly discusses mobile money adoption and digital payment systems without linking them to smartphone financing services offered by Agenceecofin. There is no evidence of the company acting as an aggregator or only as a partner. Due to insufficient relevant evidence, entity_type is classified as 'unknown', validation is false, and confidence is low."
fr.scribd.com,True,0.9,unknown,https://fr.scribd.com/document/721231200/Fiscalite | https://www.scribd.com/document/866356761/Samsung-Mobile-Installment-Rates-01-05-2025,"Le document traite de la fiscalité pratique des entreprises en Côte d'Ivoire. Il définit notamment les notions fondamentales de l'impôt, les principes et rôles de l'impôt, ainsi que les différents régimes d'imposition existants en Côte d'Ivoire. | The document lists various Samsung camera models with specifications including display size, pixel density, battery capacity, and pricing. Each model has associated prices for both a 12-month installment plan and a first installment amount.","Based on retrieved pages, none show that 'Impôts' or the domain fr.scribd.com directly provides, finances, underwrites, leases, or sells smartphones on installments. The depositions either concern fiscal topics or unrelated installment information without implicating the company as a provider or partner. Therefore, the entity type must be 'unknown' due to insufficient and ambiguous evidence."
shop.sosh.fr,True,0.9,provider,https://shop.sosh.fr/mobile/forfaits-mobiles,"Pour profiter d’un forfait mobile sans engagement avec téléphone, Sosh vous propose des solutions de financement pour acheter votre appareil seul et régler en plusieurs fois.",The provided page from shop.sosh.fr clearly indicates that the company offers financing solutions allowing customers to buy smartphones and pay in installments. This matches the criteria for being a 'provider' since the company directly provides the target service of smartphone financing. There is no indication that the financing is only through a partner or that the site acts merely as an aggregator.
bms-sa.ml,True,0.8,provider,https://bms-sa.ml/faq-aide,Les prêts : ... Nouvelles technologie pour l’achat de smartphones et tablettes (en cours),"The company directly offers credit for smartphone purchase under its loan products as per the FAQ page, indicating direct provision of smartphone financing rather than acting as an aggregator or partner only."
gomoworld.com,True,0.9,unknown,https://www.gomoworld.com/fr/destinations/Mali,"Forfaits de données au Mali à partir de 3,99€. Couverture exceptionnelle grâce aux principaux réseaux maliens. Options exclusivement données—conservez votre numéro de téléphone actuel.","The retrieved page content exclusively describes data plans and eSIM services without any mention or evidence that the company provides smartphone financing or related installment services. Therefore, the entity type is 'unknown' due to insufficient evidence indicating direct provision of smartphone financing."
bamakogadget.com,False,0.9,unknown,https://bamakogadget.com/ | https://bamakogadget.com/shop/categorie/accessoires-auto,"Tout ce qu’il vous faut, au meilleur prix. Voir plus Batterie Lithium S | Voir plus → Télévision Téléviseur Star Track 55″ Smart LED 4K Android – Wi-Fi, Miracast, HDMI, USB, Récepteur Intégré ... Promo Mega Soldes Jusqu’à -50% Smartphones • TV • Informatique ... Livraison rapide à Bamako","The provided retrieved pages do not contain any direct or indirect evidence that Bamakogadget provides 'smartphone_financing' services either as a provider, aggregator, or partner. The contents focus mainly on product listings and promotions without mention of financing options or third-party financing partners. Hence, based on the rules and evidence, the entity type is 'unknown' and validation is false."
ubamali.com,False,0.8,unknown,https://www.ubamali.com/ | https://www.ubamali.com/product-services/instant-bills-pay,"Nous proposons une gamme de produits électroniques de vente au détail vous permettant de consulter facilement et en toute sécurité vos informations de compte bancaire. | Instant Bills Pay est une plateforme efficace, sécurisée, rapide et facile à utiliser qui permet aux commerçants de collecter le paiement des factures en ligne auprès des clients.","The retrieved pages focus on banking products, electronic retail, and bill payment services but contain no explicit statements or evidence that Ubamali directly offers, finances, underwrites, leases, or sells smartphones through installment plans. Therefore, according to the rules and evidence, the correct classification is unknown due to insufficient evidence."
electronicshop.biz,True,0.9,unknown,https://electronicshop.biz/ | https://electronicshop.biz/fr/9-telephone,Smartphones Les meilleurs smartphones du marché aux meilleurs prix pour les clients de la boutique | Téléphone Appelez-nous : 76320733,"The retrieved pages from the domain show that the company sells smartphones and electronics but provide no direct evidence that the company offers financing, installment sales, leasing, or underwriting for smartphones. There is also no indication that financing is provided by a separate partner. Therefore, the entity classification is 'unknown' because relevant evidence on smartphone financing is missing or insufficient."
orange.sn,True,0.9,provider,https://www.orange.sn/assistance/search,"Disponible aussi à crédit dans les agences Orange : Acompte : 55 000 F Mensualités : – 3 mois : 50 000 F/mois – 6 mois : 40 000 F/mois📍 Disponible dans les agences Orange et sur la boutique en ligne. Offrez-vous la puissance photo et la performance avec le Camon 40 chez Orange, au comptant ou à crédit !","The provided page from orange.sn explicitly mentions that customers can purchase smartphones on credit directly through Orange, with specific down payment and monthly installment options. This confirms that Orange SN is a direct provider of smartphone financing, fulfilling the criteria of offering the target service themselves rather than acting as an aggregator, partner, or unknown entity."
bondeal.org,True,0.9,aggregator,https://www.bondeal.org/ | https://www.bondeal.org/copy-of-acceuil,Choisissez le meilleur site d'achat en ligne. Commander vos produits de qualité à des prix moins chers en toute simplicité et securité et payer à la livraison. | Achetez en toute simplicité tout ce dont vous avez besoin à des prix concurrentiels. Des produits de Qualité à petits prix.,"The provided pages describe Bondeal as an online shopping platform offering products with pay-on-delivery options. There is no evidence that Bondeal directly finances, underwrites, leases, or sells smartphones on installments. The services described align more with an e-commerce aggregator or marketplace rather than a direct smartphone financing provider."
dgmp.gouv.ml,True,0.9,unknown,https://www.dgi.gouv.ml/reel,"UR AJOUTEE 192?311 Actif D.G.E ... (list of company names and tax IDs, no service description related to smartphone financing)","The only retrieved page is a general directory listing without any specific information about the company directly providing smartphone financing or related services. There is no explicit mention that Dgmp Gouv ML offers, finances, underwrites, leases, or sells smartphones on installment. Therefore, according to the rules and evidence, the classification must be 'unknown'."
atlantiqueespace.com,False,0.8,unknown,https://atlantiqueespace.com/index.html,"Financement de Projets ... Crédit Express Prêt Scolaire Banque atlantique vous propose le Prêt Scolaire, un crédit qui vous permet de disposer des ressources nécessaires pour le financement des frais de scolarité de vos enfants.","The retrieved page lists multiple financing products offered by the company, including credit for school fees and project financing, but there is no mention of smartphone financing or installment plans for smartphones. Therefore, it cannot be confirmed that the company directly provides smartphone financing services based on this evidence."
mobile.club,True,0.8,provider,https://www.mobile.club/ | https://www.mobile.club/smartphone,"mobile.club transforme l'usage des smartphones en offrant la possibilité de les louer plutôt que de les acheter. mobile.club propose à la location les derniers modèles d’Apple ou de Samsung à des mensualités raisonnables. Grâce aux services en ligne de mobile.club, il est désormais possible de louer des smartphones Apple à des prix abordables. Nos tarifs varient de 19,90 euros à 56,90 euros mensuels, couvrant une large gamme : de l'iPhone 11 à l'iPhone 14 Pro Max. | À partir de 24,90 € /mois + ... 59 € d’apport ... À partir de 17,90 € /mois + ... 49 € d’apport ... PROMO Bientôt disponible ...","The retrieved pages explicitly describe that Mobile Club provides smartphone rentals with monthly payment options directly to customers. This matches the definition of a provider for smartphone financing since they offer installment plans (leasing) for smartphones themselves, rather than just listing third-party providers or only referring to partners."
cfaoequipment-mali.com,True,0.7,unknown,https://www.cfaoequipment-mali.com/fr/accueil | https://www.cfaoequipment-mali.com/fr/concessions/cfao-equipement-mali,CFAO Equipment Mali Logo Menu Mali Camions Bus Manutention Pneus Service Concession Logo Nos Marques Renault Trucks HINO Trucks King Long TOYOTA Material Handling Bridgestone Techking Camso Schrader Pacific Equipements et carrosseries Goodyear Pirelli SHACMAN Pneus Pneus Service Prendre rendez-vous en ligne | Nos concessions - CFAO Equipement Mali ... Service en atelier et sur site Maintenance et réparations PIECES DETACHEES FORMATION ...,"Based solely on the provided pages, CFAO Equipment Mali is focused on vehicles, material handling equipment, tires, and their servicing. There is no direct, partner, aggregate, or any relation mentioned to smartphone financing. Therefore, the entity type is classified as unknown due to lack of relevant evidence."
finapps.tn,True,0.9,provider,https://finapps.tn/services/bnpl-buy-now-pay-later,"At Finapps, our Buy Now, Pay Later (BNPL) solution is designed to give your customers the freedom to split payments into manageable installments — while ensuring full control, security, and integration for banks and merchants. Our BNPL system is fully customizable and integrates seamlessly into your banking infrastructure or merchant application. From credit scoring and customer eligibility to monthly deductions and penalty management — we handle it all.","The retrieved page clearly describes Finapps providing a Buy Now, Pay Later service that allows customers to pay in installments with full control over credit and payment management. This aligns with smartphone financing since BNPL is a common financing method for consumer electronics such as smartphones. There is no indication that the financing is provided by a third party, so the company is directly offering the service."
baobab.com,True,0.4,unknown,https://baobab.com/ml/credit-entrepreneur,"CRÉDIT PME De 12.000.000 à 60.000.000 FCFA De 9 à 36 mois ... Baobab se distingue des autres institutions par la rapidité de ses décaissements, la diversité de ses offres et ses innovations technologiques.","The retrieved page describes credit and loan products targeting entrepreneurs and SMEs, with details on amounts, interest rates, and credit terms. However, there is no explicit mention that Baobab or baobab.com directly provides smartphone financing, leases, or installment sales of smartphones. Without explicit evidence for the target category 'smartphone_financing,' the classification defaults to 'unknown' based on the provided data."
combien-coute.net,True,0.9,aggregator,https://www.combien-coute.net/mobile/mali/bamako | https://www.combien-coute.net/mobile/mali,"Découvrez combien coûte un abonnement mensuel à un forfait de téléphonie mobile (avec appels et données) à Bamako : prix moyen, prix minimum et prix maximum. | Découvrez combien coûte un abonnement mensuel à un forfait de téléphonie mobile (avec appels et données) au Mali : prix moyen, prix minimum et prix maximum.","Based on the retrieved pages, the company combien-coute.net only provides informational content and price comparisons about mobile phone subscriptions in Mali. There is no indication that it directly finances, underwrites, leases, or sells smartphones on installments. Thus, it functions as an aggregator for pricing information rather than a direct provider or partner-only entity."
republik-retail.fr,False,0.7,unknown,https://www.republik-retail.fr/experience-client/paiement/pratiques/les-chiffres-du-mois-moyens-de-paiement-zoom-sur-le-smartphone-le-bnpl-et-le-paiement-fractionne.html,Le Buy Now Pay Later a le vent en poupe. 19 % des Français ont utilisé au moins une fois le report de paiement pour payer leurs achats sur Internet au cours des 12 derniers mois.,"The only retrieved page discusses general statistics about 'Buy Now Pay Later' and payment habits among the French population. There is no direct evidence that Republik Retail FR offers, underwrites, finances, leases, or sells smartphone financing. The domain appears referenced only as a source or commentator on payment trends, so the exact role of the company regarding smartphone financing is ambiguous and insufficient to classify as provider, aggregator, or partner_only."
wamda.com,True,0.9,partner_only,https://www.wamda.com/en/2025/09/valu-offers-egypt-p2p-bnpl-solution-mobilemasr | https://www.wamda.com/en/2025/09/valu-offers-egypt-p2p-bnpl-solution-mobilemasr,"The buyer can seamlessly select Valu as the payment method, receiving instant confirmation of a payment plan of up to 60 months, plus a limited-time offer of up to 12 months with 0% interest, 0% purchase fees, and 0% down payment. | Valu offers Egypt first P2P BNPL solution with MobileMasr - Wamda ... partnership with MobileMasr, Egypt’s first tech-driven platform for second-hand electronics, to launch the first peer-to-peer Buy-Now, Pay-Later (BNPL) service for pre-owned smartphones in Egypt.","The retrieved page shows Wamda reporting on a partnership involving Valu and MobileMasr for BNPL smartphone financing. Wamda itself does not directly offer or underwrite smartphone financing; rather, it announces and promotes the partnership between financing provider Valu and the marketplace MobileMasr. Hence, Wamda’s role is partner_only as it does not directly provide smartphone financing but references a third-party financing partner."
capitalfm.co.ke,True,0.9,unknown,https://www.capitalfm.co.ke/business/2025/09/jumia-watu-credit-unveil-bnpl-model-for-smartphones,"E-commerce platform Jumia has partnered with Watu Credit to roll out a buy now, pay later (BNPL) model that enables Kenyans to access smartphones through flexible financing. Under the deal, customers can purchase devices on Jumia and pay in daily, weekly...","The retrieved page from the provided domain only discusses a news article about Jumia and Watu Credit launching a smartphone BNPL model. Capitalfm is the platform hosting the article but is not described as directly offering or providing smartphone financing. Therefore, based on the provided data, Capitalfm does not directly provide the target service, and evidence is insufficient to assign provider, aggregator, or partner_only. The entity_type is marked as unknown."
s2mworldwide.com,False,0.7,unknown,https://s2mworldwide.com/en/solution/bnpl,"BNPL - S2M Innovate your customers’ purchases with our pioneering BNPL solutions! Buy now, pay later (BNPL) is commonly referred to as interest-free installment credit, enabling consumers to finance their purchases on specific terms at point-of-sale or online.","The retrieved page describes BNPL services offered by S2M but does not explicitly show that S2M provides direct smartphone financing, leasing, underwriting, or installment sale of smartphones themselves. The information is ambiguous and insufficient to confirm direct provision of smartphone financing."
danew.fr,False,0.3,unknown,https://danew.fr/,"Danew - Smartphones, tablettes, image et son - Danew Enregistrez dès à présent votre produit DANEW afin de bénéficier de la pleine garantie de votre matériel et ainsi pouvoir être informé sur nos dernières ...","The retrieved page content mentions the company sells smartphones and other electronic devices but offers no explicit evidence of providing smartphone financing services directly or through partners. The information is insufficient and ambiguous regarding the target category 'smartphone_financing'. Thus, the entity type cannot be identified confidently and is labeled as 'unknown'."
intouchgroup.net,True,0.8,unknown,https://www.intouchgroup.net/en/notre-reseaux/mali,"Discover our large network of 60,000 TouchPoints What country do you want to contact? Ivory Coast Senegal Guinea Mali Burkina Cameroon additional offers","The only retrieved page discusses a network with digital payment and credit solutions but does not explicitly indicate that the company or domain intouchgroup.net directly provides smartphone financing in Mali. The information is insufficient and ambiguous regarding direct provision of smartphone financing, so the entity type must be classified as 'unknown'."
studiotamani.org,,0.0,unknown,,,No relevant evidence pages were retrieved for validation.
easy-delivery.com,True,0.9,unknown,https://www.easy-delivery.com/fr/livraison/iphone/mali,"Achetez sur Apple iPhone, nous livrons au Mali depuis la France. Easy-Delivery fournit une adresse de réexpédition en France ou aux États-unis.","The retrieved page only shows that Easy Delivery is a package forwarding and delivery service for smartphones purchased elsewhere, without any mention of financing, leasing, or installment options. Therefore, it does not directly provide smartphone financing, making the appropriate classification 'unknown'."
cofinacotedivoire.com,True,0.9,provider,https://www.cofinacotedivoire.com/conditions-generales-de-financement-pour-loctroi-de-smartphone-a-credit-par-cofina,OCTROI DE SMARTPHONE A CREDIT PAR COFINA Vous trouverez ci dessous les conditions générales de financement pour l'octroi de smartphone à crédit par COFINA,"The retrieved page explicitly mentions that Cofina provides smartphones on credit under their financing conditions. This directly aligns with the target category of smartphone financing. No indication that this service is only provided through partners or is an aggregation, confirming that Cofina is the direct provider."
cofinamali.com,False,0.8,unknown,https://www.cofinamali.com/,Nos Produits Pack Entreprises & PME Pack Particuliers Comptes rémunérés Offres de crédits Crédit Financement achat de kit solaires Crédit Nekaso Autres produits & services,"The retrieved page from the company's domain provides information about credit and financing products, but the target category of smartphone financing is not directly mentioned or evidenced. There is no clear indication that Cofina Mali directly offers or finances smartphones. Thus, based on the provided page and rules, the entity type is 'unknown' with a high confidence, and validation is false."
sama.finance,True,0.8,unknown,https://sama.finance/,"SAMA Finance a pour mission de participer à l'inclusion financière en offrant des services digitaux de microfinance accessibles à tous. Nous proposons une gamme de produits et services financiers simples, adaptés à vos besoins, avec des conditions tarifaires abordables et transparentes.","The retrieved page only mentions microfinance and general loan products without any explicit evidence that Sama Finance directly provides smartphone financing or installment services related to smartphones. Therefore, according to the provided rules and evidence, the entity type is classified as 'unknown' due to insufficient and ambiguous information."
jazz.com.pk,True,0.9,partner_only,https://jazz.com.pk/jazz-x-kistpay-smartphone-installment-plan,The financed device is the property of Kistpay Private Limited until full and final payment has been received by Kistpay Private Limited and the device IMEI is released from the Device Lock Application.,"The retrieved page clearly states that the smartphone financing is actually provided by Kistpay Private Limited, not Jazz themselves. Jazz facilitates the financing but the loan and installment mechanism is run by Kistpay, making Jazz a partner_only entity rather than a direct provider."
yes.my,True,0.95,provider,https://www.yes.my/iphone,"Own iPhone 17 Pro for RM65/mth Uncapped 5G Data & Speed RM0 upfront payment 0% monthly instalment ... Your next phone, powered by easy financing ... Lowest monthly instalments Get the lowest instalments with 0% interest up to 36 months. img-fluid RM0 upfront payment Skip the deposit and pay nothing upfront for new and existing customers.","The retrieved page from yes.my clearly advertises direct smartphone financing with 0% interest monthly installments and no upfront payment, confirming that the company/domain is a provider of smartphone financing services directly rather than just referring or aggregating."
intesasanpaolobank.si,True,0.9,unknown,https://www.intesasanpaolobank.si/en/prebivalstvo/mobilna-placila.html,"Mobile payment Replace your wallet with your mobile phone, which now allows you to perform different types of payments. ... Apple Pay ... Google Pay ... Flik immediate payments Quick and easy payments to your contacts who are customers of our bank, 24 hours a day, every day of the year.","The retrieved page discusses mobile payment methods and immediate payments but contains no information that Intesa Sanpaolo Bank directly provides smartphone financing or related installment services. No mention of financing, leasing or selling smartphones on installments is found. Therefore, based on the evidence, the company/domain cannot be classified as provider, aggregator, or partner_only of smartphone financing, resulting in 'unknown'."
isystem.jo,True,0.8,provider,https://isystem.jo/installment,"Buy iPhone, MacBook, iPad & Apple accessories with warranty and expert support. Installment - iSystem iSystem is Apple Premium Reseller in Jordan.","The provided page shows that iSystem offers Apple products including iPhones with an installment purchase option directly. There is no indication that the financing is provided by a third party or that the company acts only as an aggregator or partner. Therefore, it directly provides smartphone financing services."
jumia.ci,True,0.8,aggregator,https://www.jumia.ci/,"Jumia Côte D'Ivoire | Vente en ligne de Téléphones, Electroménager, Mode, Maison & Beauté Site d'eCommerce N°1 d'Achat et de Vente en Ligne ... Paiement à la livraison","The provided page content depicts Jumia.ci as a marketplace or eCommerce platform selling smartphones and various products. There is no evidence in the text that Jumia.ci itself directly provides smartphone financing, leasing, underwriting, or installment sales. The mention of payment on delivery suggests it facilitates sales transactions but does not imply direct financing. Therefore, under the rules, Jumia.ci fits best as an aggregator (marketplace) rather than a direct provider or partner_only."
dabafinance.com,False,0.9,unknown,https://dabafinance.com/fr/nouvelles/le-mali-introduit-des-taxes-sur-les-tlphones-portables-pour-financer-la-scurit-face--linsurrection-montante,Daba est la première plateforme d'investissement en Afrique pour les marchés privés et publics.,"The retrieved page does not contain any information indicating that Dabafinance directly provides smartphone financing or related services. It only references the company as an investment platform and discusses mobile-related taxes unrelated to smartphone financing. Therefore, based solely on the provided evidence, the entity type is classified as unknown."
agencebio.org,,0.0,unknown,,,"Domain pages were present, but none contained indexable text for validation."
afrimag.net,False,0.8,unknown,https://afrimag.net/lincroyable-boom-mobile-money-mali,"Comme dans tous les pays en Afrique sub-saharienne, le mobile money est une véritable traction de l’inclusion financière au Mali... la plateforme des principaux opérateurs télécoms du pays, Orange Money et Moov Money, sont les plus dynamiques, l’entrée sur le marché de nouveaux acteurs comme Sama Money, Wave, Wizall Money entraîne plus de compétition.","The retrieved page discusses mobile money in Mali but does not provide any direct evidence that Afrimag (afrimag.net) offers smartphone financing, underwrites, sells on installments, or acts as an aggregator or partner specifically for smartphone financing. Therefore, the appropriate classification is 'unknown' with medium-high confidence due to lack of relevant information."
prnewswire.com,False,0.2,unknown,https://www.prnewswire.com/news-releases/orange-finances-money-mali-et-terrapay-etablissent-un-partenariat-strategique-pour-des-paiements-transfrontaliers-fluides-302028891.html,"The retrieved content does not contain any explicit mention of Prnewswire directly providing smartphone financing services, installment sales, financing, leasing, or underwriting for smartphones.","Based on the single retrieved page, there is no direct evidence that Prnewswire or its domain prnewswire.com directly provides smartphone financing, leases, or sells smartphones on installments. The content is unrelated and does not mention smartphone financing services. Therefore, the company cannot be classified as a provider, aggregator, or partner_only for smartphone financing with the given evidence."
imtfi.uci.edu,,0.0,unknown,,,"Domain pages were present, but none contained indexable text for validation."
orabank.net,True,0.7,unknown,https://www.orabank.net/fr | https://www.orabank.net/fr/filiale/mali/actualites/orabank-mali-lance-le-pass-money-moov,"Profitez d’un crédit court ou moyen terme…d’équipement ou immobilier. | Orabank Mali a lancé un service Bank to Wallet, Pass Money Moov, pour lier les comptes Orabank et Moov Money.","The retrieved pages from orabank.net show that Orabank offers loans for equipment in general but do not explicitly indicate that the bank directly provides smartphone financing or installment plans for smartphones. One article discusses a mobile wallet service, but it is unrelated to smartphone financing. There is no evidence that Orabank directly offers, finances, underwrites, leases, or sells smartphone financing. Therefore, based on the provided data, the entity type is 'unknown' due to insufficient evidence."
global.microless.com,False,0.6,unknown,https://global.microless.com/mobile-phones/samsung/b/l,"Fulfilled by Microless ... Samsung phones listed with prices and delivery options, no mention of direct financing, installment plans, leasing, or underwriting by Microless.","Based on the retrieved page, the company appears to sell or fulfill smartphone orders but provides no explicit evidence that it offers financing, leasing, or installment sales directly. There is no mention of financing options by Microless itself or disclaimers indicating only partners provide financing. Therefore, the entity type cannot be confidently assigned to provider, aggregator, or partner_only. The evidence is insufficient and ambiguous regarding the target category."
yugatech.com,True,0.9,partner_only,https://www.yugatech.com/mobile/samsung-galaxy-j7-pro-to-be-offered-at-0-installment-plan,Samsung Philippines is introducing its “Capture the Night” campaign that offers its Galaxy J7 Pro at 0% interest through a partnership with Home Credit — a global Fintech company that aids consumers in getting a new handset through installment.,"The provided page shows that the smartphone financing (0% installment plan) for Samsung Galaxy J7 Pro is available through a partnership with Home Credit. Yugatech acts as a platform sharing the information but does not directly provide, finance, underwrite, lease, or sell smartphone financing on installments. This fits the 'partner_only' category as financing is provided by a separate partner."
digimall.faysalbank.com,True,0.9,provider,https://digimall.faysalbank.com/samsung-galaxy-a26-5g-white-256gb-8gb-ram-on-installments-saade-3-months-0-percent-profit-product-available-on-48-months-installment,Samsung Galaxy A26 5G-White-256GB - 8GB RAM - On Installments -SaadE ( 3 Months 0% Percent Profit Product Available On 48 Months Installment ),"The retrieved page from the domain digimall.faysalbank.com clearly shows the availability of smartphones on installments with financing details, demonstrating that the company directly provides the target service 'smartphone_financing'. This matches the rule for 'provider' since the domain itself offers installment-based smartphone financing."
scribd.com,True,0.8,unknown,https://www.scribd.com/document/866356761/Samsung-Mobile-Installment-Rates-01-05-2025 | https://fr.scribd.com/document/876922045/Guide-Acheter-Alibaba-Mali | https://fr.scribd.com/document/721231200/Fiscalite,"The document lists various Samsung camera models with specifications including display size, pixel density, battery capacity, and pricing. Each model has associated prices for both a 12-month installment plan and a first installment amount. | The document provides a guide on purchasing on Alibaba and AliExpress from Mali, including account creation, product searches, payment methods, and shipping options. | The document covers business taxation in Côte d'Ivoire, defining tax concepts and regimes.","The documents retrieved from scribd.com do not demonstrate that the company/domain directly provides smartphone financing services. The installment plans mentioned pertain to cameras, not smartphones. Other pages are unrelated or provide general guides and tax information. Thus, there is insufficient and ambiguous evidence to classify the entity as provider, aggregator, or partner_only. The best classification is 'unknown'."
alfamall.com,,0.0,unknown,,,No relevant evidence pages were retrieved for validation.
un.org,,0.0,unknown,,,"Domain pages were present, but none contained indexable text for validation."
